ID,Kingdom,Phylum,Class,Order,Family,Genus,Species,,taxonomy
4330849,Bacteria,P:SR1,P:SR1,P:SR1,P:SR1,P:SR1,P:SR1,,Bacteria; P:SR1; P:SR1; P:SR1; P:SR1; P:SR1; P:SR1
971907,Bacteria,P:Proteobacteria,C:Gammaproteobacteria,O:Pasteurellales,F:Pasteurellaceae,Actinobacillus,Actinobacillus parahaemolyticus,,Bacteria; P:Proteobacteria; C:Gammaproteobacteria; O:Pasteurellales; F:Pasteurellaceae; Actinobacillus; Actinobacillus parahaemolyticus
2647328,Bacteria,P:Proteobacteria,C:Gammaproteobacteria,O:Pasteurellales,F:Pasteurellaceae,Actinobacillus,Actinobacillus,,Bacteria; P:Proteobacteria; C:Gammaproteobacteria; O:Pasteurellales; F:Pasteurellaceae; Actinobacillus; Actinobacillus
153997,Bacteria,P:Proteobacteria,C:Gammaproteobacteria,O:Pasteurellales,F:Pasteurellaceae,Haemophilus,Haemophilus,,Bacteria; P:Proteobacteria; C:Gammaproteobacteria; O:Pasteurellales; F:Pasteurellaceae; Haemophilus; Haemophilus
4477696,Bacteria,P:Proteobacteria,C:Gammaproteobacteria,O:Pasteurellales,F:Pasteurellaceae,Haemophilus,Haemophilus parainfluenzae,,Bacteria; P:Proteobacteria; C:Gammaproteobacteria; O:Pasteurellales; F:Pasteurellaceae; Haemophilus; Haemophilus parainfluenzae
4469359,Bacteria,P:Proteobacteria,C:Gammaproteobacteria,O:Pasteurellales,F:Pasteurellaceae,Haemophilus,Haemophilus,,Bacteria; P:Proteobacteria; C:Gammaproteobacteria; O:Pasteurellales; F:Pasteurellaceae; Haemophilus; Haemophilus
4443574,Bacteria,P:Proteobacteria,C:Gammaproteobacteria,O:Pasteurellales,F:Pasteurellaceae,Haemophilus,Haemophilus,,Bacteria; P:Proteobacteria; C:Gammaproteobacteria; O:Pasteurellales; F:Pasteurellaceae; Haemophilus; Haemophilus
4471251,Bacteria,P:Proteobacteria,C:Gammaproteobacteria,O:Pasteurellales,F:Pasteurellaceae,Haemophilus,Haemophilus,,Bacteria; P:Proteobacteria; C:Gammaproteobacteria; O:Pasteurellales; F:Pasteurellaceae; Haemophilus; Haemophilus
243777,Bacteria,P:Proteobacteria,C:Gammaproteobacteria,O:Pasteurellales,F:Pasteurellaceae,Haemophilus,Haemophilus,,Bacteria; P:Proteobacteria; C:Gammaproteobacteria; O:Pasteurellales; F:Pasteurellaceae; Haemophilus; Haemophilus
4353757,Bacteria,P:Proteobacteria,C:Gammaproteobacteria,O:Pasteurellales,F:Pasteurellaceae,Aggregatibacter,Aggregatibacter,,Bacteria; P:Proteobacteria; C:Gammaproteobacteria; O:Pasteurellales; F:Pasteurellaceae; Aggregatibacter; Aggregatibacter
4207350,Bacteria,P:Proteobacteria,C:Gammaproteobacteria,O:Pasteurellales,F:Pasteurellaceae,Aggregatibacter,Aggregatibacter,,Bacteria; P:Proteobacteria; C:Gammaproteobacteria; O:Pasteurellales; F:Pasteurellaceae; Aggregatibacter; Aggregatibacter
4363066,Bacteria,P:Proteobacteria,C:Gammaproteobacteria,O:Pasteurellales,F:Pasteurellaceae,Aggregatibacter,Aggregatibacter,,Bacteria; P:Proteobacteria; C:Gammaproteobacteria; O:Pasteurellales; F:Pasteurellaceae; Aggregatibacter; Aggregatibacter
4334748,Bacteria,P:Proteobacteria,C:Gammaproteobacteria,O:Pasteurellales,F:Pasteurellaceae,Aggregatibacter,Aggregatibacter segnis,,Bacteria; P:Proteobacteria; C:Gammaproteobacteria; O:Pasteurellales; F:Pasteurellaceae; Aggregatibacter; Aggregatibacter segnis
4466150,Bacteria,P:Proteobacteria,C:Gammaproteobacteria,O:Pasteurellales,F:Pasteurellaceae,Aggregatibacter,Aggregatibacter segnis,,Bacteria; P:Proteobacteria; C:Gammaproteobacteria; O:Pasteurellales; F:Pasteurellaceae; Aggregatibacter; Aggregatibacter segnis
814442,Bacteria,P:Proteobacteria,C:Gammaproteobacteria,O:Enterobacteriales,F:Enterobacteriaceae,F:Enterobacteriaceae,F:Enterobacteriaceae,,Bacteria; P:Proteobacteria; C:Gammaproteobacteria; O:Enterobacteriales; F:Enterobacteriaceae; F:Enterobacteriaceae; F:Enterobacteriaceae
4345333,Bacteria,P:Proteobacteria,C:Gammaproteobacteria,O:Enterobacteriales,F:Enterobacteriaceae,Providencia,Providencia,,Bacteria; P:Proteobacteria; C:Gammaproteobacteria; O:Enterobacteriales; F:Enterobacteriaceae; Providencia; Providencia
4477719,Bacteria,P:Proteobacteria,C:Gammaproteobacteria,O:Enterobacteriales,F:Enterobacteriaceae,Morganella,Morganella morganii,,Bacteria; P:Proteobacteria; C:Gammaproteobacteria; O:Enterobacteriales; F:Enterobacteriaceae; Morganella; Morganella morganii
4385479,Bacteria,P:Proteobacteria,C:Gammaproteobacteria,O:Enterobacteriales,F:Enterobacteriaceae,Proteus,Proteus,,Bacteria; P:Proteobacteria; C:Gammaproteobacteria; O:Enterobacteriales; F:Enterobacteriaceae; Proteus; Proteus
290849,Bacteria,P:Proteobacteria,C:Gammaproteobacteria,O:Enterobacteriales,F:Enterobacteriaceae,F:Enterobacteriaceae,F:Enterobacteriaceae,,Bacteria; P:Proteobacteria; C:Gammaproteobacteria; O:Enterobacteriales; F:Enterobacteriaceae; F:Enterobacteriaceae; F:Enterobacteriaceae
3944484,Bacteria,P:Proteobacteria,C:Gammaproteobacteria,O:Enterobacteriales,F:Enterobacteriaceae,F:Enterobacteriaceae,F:Enterobacteriaceae,,Bacteria; P:Proteobacteria; C:Gammaproteobacteria; O:Enterobacteriales; F:Enterobacteriaceae; F:Enterobacteriaceae; F:Enterobacteriaceae
691423,Bacteria,P:Proteobacteria,C:Gammaproteobacteria,O:Enterobacteriales,F:Enterobacteriaceae,F:Enterobacteriaceae,F:Enterobacteriaceae,,Bacteria; P:Proteobacteria; C:Gammaproteobacteria; O:Enterobacteriales; F:Enterobacteriaceae; F:Enterobacteriaceae; F:Enterobacteriaceae
4416113,Bacteria,P:Proteobacteria,C:Gammaproteobacteria,O:Enterobacteriales,F:Enterobacteriaceae,F:Enterobacteriaceae,F:Enterobacteriaceae,,Bacteria; P:Proteobacteria; C:Gammaproteobacteria; O:Enterobacteriales; F:Enterobacteriaceae; F:Enterobacteriaceae; F:Enterobacteriaceae
4452050,Bacteria,P:Proteobacteria,C:Gammaproteobacteria,O:Enterobacteriales,F:Enterobacteriaceae,Klebsiella,Klebsiella,,Bacteria; P:Proteobacteria; C:Gammaproteobacteria; O:Enterobacteriales; F:Enterobacteriaceae; Klebsiella; Klebsiella
4457268,Bacteria,P:Proteobacteria,C:Gammaproteobacteria,O:Enterobacteriales,F:Enterobacteriaceae,F:Enterobacteriaceae,F:Enterobacteriaceae,,Bacteria; P:Proteobacteria; C:Gammaproteobacteria; O:Enterobacteriales; F:Enterobacteriaceae; F:Enterobacteriaceae; F:Enterobacteriaceae
163857,Bacteria,P:Proteobacteria,C:Gammaproteobacteria,O:Aeromonadales,F:Succinivibrionaceae,Succinivibrio,Succinivibrio,,Bacteria; P:Proteobacteria; C:Gammaproteobacteria; O:Aeromonadales; F:Succinivibrionaceae; Succinivibrio; Succinivibrio
4445692,Bacteria,P:Proteobacteria,C:Gammaproteobacteria,O:Aeromonadales,F:Aeromonadaceae,F:Aeromonadaceae,F:Aeromonadaceae,,Bacteria; P:Proteobacteria; C:Gammaproteobacteria; O:Aeromonadales; F:Aeromonadaceae; F:Aeromonadaceae; F:Aeromonadaceae
4452489,Bacteria,P:Proteobacteria,C:Gammaproteobacteria,O:Vibrionales,F:Vibrionaceae,Photobacterium,Photobacterium,,Bacteria; P:Proteobacteria; C:Gammaproteobacteria; O:Vibrionales; F:Vibrionaceae; Photobacterium; Photobacterium
4482374,Bacteria,P:Proteobacteria,C:Gammaproteobacteria,O:Pseudomonadales,F:Moraxellaceae,Acinetobacter,Acinetobacter johnsonii,,Bacteria; P:Proteobacteria; C:Gammaproteobacteria; O:Pseudomonadales; F:Moraxellaceae; Acinetobacter; Acinetobacter johnsonii
161677,Bacteria,P:Proteobacteria,C:Gammaproteobacteria,O:Pseudomonadales,F:Moraxellaceae,Acinetobacter,Acinetobacter schindleri,,Bacteria; P:Proteobacteria; C:Gammaproteobacteria; O:Pseudomonadales; F:Moraxellaceae; Acinetobacter; Acinetobacter schindleri
710275,Bacteria,P:Proteobacteria,C:Gammaproteobacteria,O:Pseudomonadales,F:Moraxellaceae,Acinetobacter,Acinetobacter,,Bacteria; P:Proteobacteria; C:Gammaproteobacteria; O:Pseudomonadales; F:Moraxellaceae; Acinetobacter; Acinetobacter
174708,Bacteria,P:Proteobacteria,C:Gammaproteobacteria,O:Pseudomonadales,F:Moraxellaceae,Acinetobacter,Acinetobacter,,Bacteria; P:Proteobacteria; C:Gammaproteobacteria; O:Pseudomonadales; F:Moraxellaceae; Acinetobacter; Acinetobacter
4482598,Bacteria,P:Proteobacteria,C:Gammaproteobacteria,O:Pseudomonadales,F:Moraxellaceae,Acinetobacter,Acinetobacter,,Bacteria; P:Proteobacteria; C:Gammaproteobacteria; O:Pseudomonadales; F:Moraxellaceae; Acinetobacter; Acinetobacter
4425394,Bacteria,P:Proteobacteria,C:Gammaproteobacteria,O:Pseudomonadales,F:Moraxellaceae,F:Moraxellaceae,F:Moraxellaceae,,Bacteria; P:Proteobacteria; C:Gammaproteobacteria; O:Pseudomonadales; F:Moraxellaceae; F:Moraxellaceae; F:Moraxellaceae
1127280,Bacteria,P:Proteobacteria,C:Gammaproteobacteria,O:Pseudomonadales,F:Moraxellaceae,Moraxella,Moraxella,,Bacteria; P:Proteobacteria; C:Gammaproteobacteria; O:Pseudomonadales; F:Moraxellaceae; Moraxella; Moraxella
823916,Bacteria,P:Proteobacteria,C:Gammaproteobacteria,O:Pseudomonadales,F:Moraxellaceae,Enhydrobacter,Enhydrobacter,,Bacteria; P:Proteobacteria; C:Gammaproteobacteria; O:Pseudomonadales; F:Moraxellaceae; Enhydrobacter; Enhydrobacter
81385,Bacteria,P:Proteobacteria,C:Gammaproteobacteria,O:Pseudomonadales,F:Moraxellaceae,Psychrobacter,Psychrobacter,,Bacteria; P:Proteobacteria; C:Gammaproteobacteria; O:Pseudomonadales; F:Moraxellaceae; Psychrobacter; Psychrobacter
4442779,Bacteria,P:Proteobacteria,C:Gammaproteobacteria,O:Cardiobacteriales,F:Cardiobacteriaceae,Cardiobacterium,Cardiobacterium,,Bacteria; P:Proteobacteria; C:Gammaproteobacteria; O:Cardiobacteriales; F:Cardiobacteriaceae; Cardiobacterium; Cardiobacterium
88754,Bacteria,P:Proteobacteria,C:Alphaproteobacteria,O:Rhodospirillales,F:Acetobacteraceae,F:Acetobacteraceae,F:Acetobacteraceae,,Bacteria; P:Proteobacteria; C:Alphaproteobacteria; O:Rhodospirillales; F:Acetobacteraceae; F:Acetobacteraceae; F:Acetobacteraceae
4364838,Bacteria,P:Proteobacteria,C:Alphaproteobacteria,O:Rhodospirillales,F:Rhodospirillaceae,Skermanella,Skermanella,,Bacteria; P:Proteobacteria; C:Alphaproteobacteria; O:Rhodospirillales; F:Rhodospirillaceae; Skermanella; Skermanella
3412843,Bacteria,P:Proteobacteria,C:Alphaproteobacteria,O:Rhodospirillales,F:Rhodospirillaceae,F:Rhodospirillaceae,F:Rhodospirillaceae,,Bacteria; P:Proteobacteria; C:Alphaproteobacteria; O:Rhodospirillales; F:Rhodospirillaceae; F:Rhodospirillaceae; F:Rhodospirillaceae
325850,Bacteria,P:Proteobacteria,C:Alphaproteobacteria,O:RF32,O:RF32,O:RF32,O:RF32,,Bacteria; P:Proteobacteria; C:Alphaproteobacteria; O:RF32; O:RF32; O:RF32; O:RF32
4435655,Bacteria,P:Proteobacteria,C:Alphaproteobacteria,O:RF32,O:RF32,O:RF32,O:RF32,,Bacteria; P:Proteobacteria; C:Alphaproteobacteria; O:RF32; O:RF32; O:RF32; O:RF32
4299126,Bacteria,P:Proteobacteria,C:Alphaproteobacteria,O:RF32,O:RF32,O:RF32,O:RF32,,Bacteria; P:Proteobacteria; C:Alphaproteobacteria; O:RF32; O:RF32; O:RF32; O:RF32
211720,Bacteria,P:Proteobacteria,C:Alphaproteobacteria,O:RF32,O:RF32,O:RF32,O:RF32,,Bacteria; P:Proteobacteria; C:Alphaproteobacteria; O:RF32; O:RF32; O:RF32; O:RF32
295180,Bacteria,P:Proteobacteria,C:Alphaproteobacteria,O:RF32,O:RF32,O:RF32,O:RF32,,Bacteria; P:Proteobacteria; C:Alphaproteobacteria; O:RF32; O:RF32; O:RF32; O:RF32
74136,Bacteria,P:Proteobacteria,C:Alphaproteobacteria,O:Rickettsiales,O:Rickettsiales,O:Rickettsiales,O:Rickettsiales,,Bacteria; P:Proteobacteria; C:Alphaproteobacteria; O:Rickettsiales; O:Rickettsiales; O:Rickettsiales; O:Rickettsiales
580916,Bacteria,P:Proteobacteria,C:Alphaproteobacteria,O:Sphingomonadales,F:Sphingomonadaceae,Novosphingobium,Novosphingobium stygium,,Bacteria; P:Proteobacteria; C:Alphaproteobacteria; O:Sphingomonadales; F:Sphingomonadaceae; Novosphingobium; Novosphingobium stygium
4474083,Bacteria,P:Proteobacteria,C:Alphaproteobacteria,O:Sphingomonadales,F:Sphingomonadaceae,Novosphingobium,Novosphingobium,,Bacteria; P:Proteobacteria; C:Alphaproteobacteria; O:Sphingomonadales; F:Sphingomonadaceae; Novosphingobium; Novosphingobium
4393057,Bacteria,P:Proteobacteria,C:Alphaproteobacteria,O:Sphingomonadales,F:Sphingomonadaceae,Sphingobium,Sphingobium,,Bacteria; P:Proteobacteria; C:Alphaproteobacteria; O:Sphingomonadales; F:Sphingomonadaceae; Sphingobium; Sphingobium
4449609,Bacteria,P:Proteobacteria,C:Alphaproteobacteria,O:Sphingomonadales,F:Sphingomonadaceae,Sphingomonas,Sphingomonas,,Bacteria; P:Proteobacteria; C:Alphaproteobacteria; O:Sphingomonadales; F:Sphingomonadaceae; Sphingomonas; Sphingomonas
4453466,Bacteria,P:Proteobacteria,C:Alphaproteobacteria,O:Sphingomonadales,F:Sphingomonadaceae,Sphingomonas,Sphingomonas echinoides,,Bacteria; P:Proteobacteria; C:Alphaproteobacteria; O:Sphingomonadales; F:Sphingomonadaceae; Sphingomonas; Sphingomonas echinoides
1111944,Bacteria,P:Proteobacteria,C:Alphaproteobacteria,O:Sphingomonadales,F:Sphingomonadaceae,Sphingomonas,Sphingomonas,,Bacteria; P:Proteobacteria; C:Alphaproteobacteria; O:Sphingomonadales; F:Sphingomonadaceae; Sphingomonas; Sphingomonas
4415545,Bacteria,P:Proteobacteria,C:Alphaproteobacteria,O:Sphingomonadales,F:Sphingomonadaceae,F:Sphingomonadaceae,F:Sphingomonadaceae,,Bacteria; P:Proteobacteria; C:Alphaproteobacteria; O:Sphingomonadales; F:Sphingomonadaceae; F:Sphingomonadaceae; F:Sphingomonadaceae
4391560,Bacteria,P:Proteobacteria,C:Alphaproteobacteria,O:Sphingomonadales,F:Sphingomonadaceae,F:Sphingomonadaceae,F:Sphingomonadaceae,,Bacteria; P:Proteobacteria; C:Alphaproteobacteria; O:Sphingomonadales; F:Sphingomonadaceae; F:Sphingomonadaceae; F:Sphingomonadaceae
4353264,Bacteria,P:Proteobacteria,C:Alphaproteobacteria,O:Caulobacterales,F:Caulobacteraceae,F:Caulobacteraceae,F:Caulobacteraceae,,Bacteria; P:Proteobacteria; C:Alphaproteobacteria; O:Caulobacterales; F:Caulobacteraceae; F:Caulobacteraceae; F:Caulobacteraceae
4339358,Bacteria,P:Proteobacteria,C:Alphaproteobacteria,O:Caulobacterales,F:Caulobacteraceae,F:Caulobacteraceae,F:Caulobacteraceae,,Bacteria; P:Proteobacteria; C:Alphaproteobacteria; O:Caulobacterales; F:Caulobacteraceae; F:Caulobacteraceae; F:Caulobacteraceae
159017,Bacteria,P:Proteobacteria,C:Alphaproteobacteria,O:Caulobacterales,F:Caulobacteraceae,F:Caulobacteraceae,F:Caulobacteraceae,,Bacteria; P:Proteobacteria; C:Alphaproteobacteria; O:Caulobacterales; F:Caulobacteraceae; F:Caulobacteraceae; F:Caulobacteraceae
4378776,Bacteria,P:Proteobacteria,C:Alphaproteobacteria,O:Rhizobiales,F:Hyphomicrobiaceae,Devosia,Devosia,,Bacteria; P:Proteobacteria; C:Alphaproteobacteria; O:Rhizobiales; F:Hyphomicrobiaceae; Devosia; Devosia
4337622,Bacteria,P:Proteobacteria,C:Alphaproteobacteria,O:Rhizobiales,F:Rhizobiaceae,Agrobacterium,Agrobacterium,,Bacteria; P:Proteobacteria; C:Alphaproteobacteria; O:Rhizobiales; F:Rhizobiaceae; Agrobacterium; Agrobacterium
4479288,Bacteria,P:Proteobacteria,C:Alphaproteobacteria,O:Rhizobiales,F:Rhizobiaceae,Agrobacterium,Agrobacterium,,Bacteria; P:Proteobacteria; C:Alphaproteobacteria; O:Rhizobiales; F:Rhizobiaceae; Agrobacterium; Agrobacterium
4404477,Bacteria,P:Proteobacteria,C:Alphaproteobacteria,O:Rhizobiales,F:Brucellaceae,Ochrobactrum,Ochrobactrum,,Bacteria; P:Proteobacteria; C:Alphaproteobacteria; O:Rhizobiales; F:Brucellaceae; Ochrobactrum; Ochrobactrum
4449185,Bacteria,P:Proteobacteria,C:Alphaproteobacteria,O:Rhizobiales,F:Phyllobacteriaceae,F:Phyllobacteriaceae,F:Phyllobacteriaceae,,Bacteria; P:Proteobacteria; C:Alphaproteobacteria; O:Rhizobiales; F:Phyllobacteriaceae; F:Phyllobacteriaceae; F:Phyllobacteriaceae
4377104,Bacteria,P:Proteobacteria,C:Alphaproteobacteria,O:Rhizobiales,F:Bradyrhizobiaceae,F:Bradyrhizobiaceae,F:Bradyrhizobiaceae,,Bacteria; P:Proteobacteria; C:Alphaproteobacteria; O:Rhizobiales; F:Bradyrhizobiaceae; F:Bradyrhizobiaceae; F:Bradyrhizobiaceae
4429854,Bacteria,P:Proteobacteria,C:Alphaproteobacteria,O:Rhizobiales,F:Methylobacteriaceae,F:Methylobacteriaceae,F:Methylobacteriaceae,,Bacteria; P:Proteobacteria; C:Alphaproteobacteria; O:Rhizobiales; F:Methylobacteriaceae; F:Methylobacteriaceae; F:Methylobacteriaceae
4323871,Bacteria,P:Proteobacteria,C:Alphaproteobacteria,O:Rhizobiales,F:Methylobacteriaceae,Methylobacterium,Methylobacterium komagatae,,Bacteria; P:Proteobacteria; C:Alphaproteobacteria; O:Rhizobiales; F:Methylobacteriaceae; Methylobacterium; Methylobacterium komagatae
360432,Bacteria,P:Proteobacteria,C:Alphaproteobacteria,O:Rhodobacterales,F:Rhodobacteraceae,Rubellimicrobium,Rubellimicrobium,,Bacteria; P:Proteobacteria; C:Alphaproteobacteria; O:Rhodobacterales; F:Rhodobacteraceae; Rubellimicrobium; Rubellimicrobium
165827,Bacteria,P:Proteobacteria,C:Alphaproteobacteria,O:Rhodobacterales,F:Rhodobacteraceae,Rubellimicrobium,Rubellimicrobium,,Bacteria; P:Proteobacteria; C:Alphaproteobacteria; O:Rhodobacterales; F:Rhodobacteraceae; Rubellimicrobium; Rubellimicrobium
4429736,Bacteria,P:Proteobacteria,C:Alphaproteobacteria,O:Rhodobacterales,F:Rhodobacteraceae,Paracoccus,Paracoccus,,Bacteria; P:Proteobacteria; C:Alphaproteobacteria; O:Rhodobacterales; F:Rhodobacteraceae; Paracoccus; Paracoccus
4336271,Bacteria,P:Proteobacteria,C:Alphaproteobacteria,O:Rhizobiales,F:Hyphomicrobiaceae,Parvibaculum,Parvibaculum,,Bacteria; P:Proteobacteria; C:Alphaproteobacteria; O:Rhizobiales; F:Hyphomicrobiaceae; Parvibaculum; Parvibaculum
627435,Bacteria,P:Proteobacteria,C:Deltaproteobacteria,O:Myxococcales,F:0319-6G20,F:0319-6G20,F:0319-6G20,,Bacteria; P:Proteobacteria; C:Deltaproteobacteria; O:Myxococcales; F:0319-6G20; F:0319-6G20; F:0319-6G20
151814,Bacteria,P:Proteobacteria,C:Deltaproteobacteria,O:Desulfobacterales,F:Desulfobulbaceae,Desulfobulbus,Desulfobulbus,,Bacteria; P:Proteobacteria; C:Deltaproteobacteria; O:Desulfobacterales; F:Desulfobulbaceae; Desulfobulbus; Desulfobulbus
4319936,Bacteria,P:Proteobacteria,C:Deltaproteobacteria,O:Myxococcales,O:Myxococcales,O:Myxococcales,O:Myxococcales,,Bacteria; P:Proteobacteria; C:Deltaproteobacteria; O:Myxococcales; O:Myxococcales; O:Myxococcales; O:Myxococcales
2130193,Bacteria,P:[Thermi],C:Deinococci,O:Thermales,F:Thermaceae,Thermus,Thermus,,Bacteria; P:[Thermi]; C:Deinococci; O:Thermales; F:Thermaceae; Thermus; Thermus
1142026,Bacteria,P:[Thermi],C:Deinococci,O:Deinococcales,F:Deinococcaceae,Deinococcus,Deinococcus geothermalis,,Bacteria; P:[Thermi]; C:Deinococci; O:Deinococcales; F:Deinococcaceae; Deinococcus; Deinococcus geothermalis
172829,Bacteria,P:[Thermi],C:Deinococci,O:Deinococcales,F:Deinococcaceae,Deinococcus,Deinococcus,,Bacteria; P:[Thermi]; C:Deinococci; O:Deinococcales; F:Deinococcaceae; Deinococcus; Deinococcus
4436393,Bacteria,P:Bacteroidetes,C:Cytophagia,O:Cytophagales,F:Cytophagaceae,Leadbetterella,Leadbetterella,,Bacteria; P:Bacteroidetes; C:Cytophagia; O:Cytophagales; F:Cytophagaceae; Leadbetterella; Leadbetterella
3230029,Bacteria,P:Bacteroidetes,C:Cytophagia,O:Cytophagales,F:Cytophagaceae,Hymenobacter,Hymenobacter,,Bacteria; P:Bacteroidetes; C:Cytophagia; O:Cytophagales; F:Cytophagaceae; Hymenobacter; Hymenobacter
4387187,Bacteria,P:Bacteroidetes,C:[Saprospirae],O:[Saprospirales],F:Chitinophagaceae,Sediminibacterium,Sediminibacterium,,Bacteria; P:Bacteroidetes; C:[Saprospirae]; O:[Saprospirales]; F:Chitinophagaceae; Sediminibacterium; Sediminibacterium
4368802,Bacteria,P:Bacteroidetes,C:Bacteroidia,O:Bacteroidales,O:Bacteroidales,O:Bacteroidales,O:Bacteroidales,,Bacteria; P:Bacteroidetes; C:Bacteroidia; O:Bacteroidales; O:Bacteroidales; O:Bacteroidales; O:Bacteroidales
253550,Bacteria,P:Bacteroidetes,C:Bacteroidia,O:Bacteroidales,O:Bacteroidales,O:Bacteroidales,O:Bacteroidales,,Bacteria; P:Bacteroidetes; C:Bacteroidia; O:Bacteroidales; O:Bacteroidales; O:Bacteroidales; O:Bacteroidales
125230,Bacteria,P:Bacteroidetes,C:Bacteroidia,O:Bacteroidales,O:Bacteroidales,O:Bacteroidales,O:Bacteroidales,,Bacteria; P:Bacteroidetes; C:Bacteroidia; O:Bacteroidales; O:Bacteroidales; O:Bacteroidales; O:Bacteroidales
245523,Bacteria,P:Bacteroidetes,C:Bacteroidia,O:Bacteroidales,O:Bacteroidales,O:Bacteroidales,O:Bacteroidales,,Bacteria; P:Bacteroidetes; C:Bacteroidia; O:Bacteroidales; O:Bacteroidales; O:Bacteroidales; O:Bacteroidales
4310221,Bacteria,P:Bacteroidetes,C:Bacteroidia,O:Bacteroidales,O:Bacteroidales,O:Bacteroidales,O:Bacteroidales,,Bacteria; P:Bacteroidetes; C:Bacteroidia; O:Bacteroidales; O:Bacteroidales; O:Bacteroidales; O:Bacteroidales
4373301,Bacteria,P:Bacteroidetes,C:Bacteroidia,O:Bacteroidales,O:Bacteroidales,O:Bacteroidales,O:Bacteroidales,,Bacteria; P:Bacteroidetes; C:Bacteroidia; O:Bacteroidales; O:Bacteroidales; O:Bacteroidales; O:Bacteroidales
290455,Bacteria,P:Bacteroidetes,C:Bacteroidia,O:Bacteroidales,O:Bacteroidales,O:Bacteroidales,O:Bacteroidales,,Bacteria; P:Bacteroidetes; C:Bacteroidia; O:Bacteroidales; O:Bacteroidales; O:Bacteroidales; O:Bacteroidales
4318177,Bacteria,P:Bacteroidetes,C:Bacteroidia,O:Bacteroidales,O:Bacteroidales,O:Bacteroidales,O:Bacteroidales,,Bacteria; P:Bacteroidetes; C:Bacteroidia; O:Bacteroidales; O:Bacteroidales; O:Bacteroidales; O:Bacteroidales
23709,Bacteria,P:Bacteroidetes,C:Bacteroidia,O:Bacteroidales,O:Bacteroidales,O:Bacteroidales,O:Bacteroidales,,Bacteria; P:Bacteroidetes; C:Bacteroidia; O:Bacteroidales; O:Bacteroidales; O:Bacteroidales; O:Bacteroidales
4416614,Bacteria,P:Bacteroidetes,C:Bacteroidia,O:Bacteroidales,F:Bacteroidaceae,Bacteroides,Bacteroides,,Bacteria; P:Bacteroidetes; C:Bacteroidia; O:Bacteroidales; F:Bacteroidaceae; Bacteroides; Bacteroides
4381553,Bacteria,P:Bacteroidetes,C:Bacteroidia,O:Bacteroidales,F:Bacteroidaceae,Bacteroides,Bacteroides,,Bacteria; P:Bacteroidetes; C:Bacteroidia; O:Bacteroidales; F:Bacteroidaceae; Bacteroides; Bacteroides
4468234,Bacteria,P:Bacteroidetes,C:Bacteroidia,O:Bacteroidales,F:Bacteroidaceae,Bacteroides,Bacteroides,,Bacteria; P:Bacteroidetes; C:Bacteroidia; O:Bacteroidales; F:Bacteroidaceae; Bacteroides; Bacteroides
4358723,Bacteria,P:Bacteroidetes,C:Bacteroidia,O:Bacteroidales,F:Bacteroidaceae,Bacteroides,Bacteroides,,Bacteria; P:Bacteroidetes; C:Bacteroidia; O:Bacteroidales; F:Bacteroidaceae; Bacteroides; Bacteroides
4435784,Bacteria,P:Bacteroidetes,C:Bacteroidia,O:Bacteroidales,F:Bacteroidaceae,Bacteroides,Bacteroides,,Bacteria; P:Bacteroidetes; C:Bacteroidia; O:Bacteroidales; F:Bacteroidaceae; Bacteroides; Bacteroides
52362,Bacteria,P:Bacteroidetes,C:Bacteroidia,O:Bacteroidales,F:Bacteroidaceae,Bacteroides,Bacteroides,,Bacteria; P:Bacteroidetes; C:Bacteroidia; O:Bacteroidales; F:Bacteroidaceae; Bacteroides; Bacteroides
326662,Bacteria,P:Bacteroidetes,C:Bacteroidia,O:Bacteroidales,F:Bacteroidaceae,Bacteroides,Bacteroides,,Bacteria; P:Bacteroidetes; C:Bacteroidia; O:Bacteroidales; F:Bacteroidaceae; Bacteroides; Bacteroides
4395096,Bacteria,P:Bacteroidetes,C:Bacteroidia,O:Bacteroidales,F:Bacteroidaceae,Bacteroides,Bacteroides ovatus,,Bacteria; P:Bacteroidetes; C:Bacteroidia; O:Bacteroidales; F:Bacteroidaceae; Bacteroides; Bacteroides ovatus
4437814,Bacteria,P:Bacteroidetes,C:Bacteroidia,O:Bacteroidales,F:Bacteroidaceae,Bacteroides,Bacteroides,,Bacteria; P:Bacteroidetes; C:Bacteroidia; O:Bacteroidales; F:Bacteroidaceae; Bacteroides; Bacteroides
4484034,Bacteria,P:Bacteroidetes,C:Bacteroidia,O:Bacteroidales,F:Bacteroidaceae,Bacteroides,Bacteroides,,Bacteria; P:Bacteroidetes; C:Bacteroidia; O:Bacteroidales; F:Bacteroidaceae; Bacteroides; Bacteroides
4301298,Bacteria,P:Bacteroidetes,C:Bacteroidia,O:Bacteroidales,F:Bacteroidaceae,Bacteroides,Bacteroides,,Bacteria; P:Bacteroidetes; C:Bacteroidia; O:Bacteroidales; F:Bacteroidaceae; Bacteroides; Bacteroides
